Modelo,Cilindrada,Ano,Valor,valor_fipe,Url,Codigo,cod_fipe,Data,Marca,Quilometragem,diferença_fipe,Município
HONDA CG 125 FAN / FAN KS / 125 I FAN,125,2015,9900,8352,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/fan-125-ks-2015-1028023498,1028023498,"[{'Codigo': '811078-6', 'id': 'HONDA - CG 125 FAN / FAN KS / 125 i FAN', 'Valor': 8352}]",03/05,HONDA,11000,,Igarapé
HONDA CG 150 TITAN-ESD MIX/FLEX,150,2011,9500,8896,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/vendo-ou-troco-por-falcon-1028019631,1028019631,"[{'Codigo': '811093-0', 'id': 'HONDA - CG 150 TITAN-ESD MIX/FLEX', 'Valor': 8896}]",03/05,HONDA,86500,,Santa Luzia
HONDA CG 150 TITAN-ES,150,2008,8000,8027.5,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/150-2008-com-injecao-1028016784,1028016784,"[{'Codigo': '811072-7', 'id': 'HONDA - CG 150 TITAN-ESD/ TITAN SPECIAL EDITION', 'Valor': 8278}, {'Codigo': '811071-9', 'id': 'HONDA - CG 150 TITAN-ES', 'Valor': 7777}]",03/05,HONDA,100000,,Belo Horizonte
KAWASAKI KX 65,50,2008,4500,0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/kx-65cc-2008-kawasaki-1028016788,1028016788,"[{'Codigo': '817042-8', 'id': 'KAWASAKI - KX 450 F', 'Valor': 16324}, {'Codigo': '817030-4', 'id': 'KAWASAKI - KX 250/ 250 F', 'Valor': 14005}]",03/05,KAWASAKI,0,,Ipatinga
HONDA CG 150 TITAN-ES,150,2006,7300,7162.0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/titan-150-06-1028003662,1028003662,"[{'Codigo': '811072-7', 'id': 'HONDA - CG 150 TITAN-ESD/ TITAN SPECIAL EDITION', 'Valor': 7438}, {'Codigo': '811071-9', 'id': 'HONDA - CG 150 TITAN-ES', 'Valor': 6886}]",03/05,HONDA,70286,,Belo Horizonte
YAMAHA XTZ 250 LANDER 249CC/LANDER BLUEFLEX,250,2007,9500,10022,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/vendo-ou-troco-em-carro-1028000702,1028000702,"[{'Codigo': '827059-7', 'id': 'YAMAHA - XTZ 250 LANDER 249cc/LANDER BLUEFLEX/ABS', 'Valor': 10022}]",03/05,YAMAHA,127000,,Santa Luzia
HONDA CG 125 TITAN-ES,125,2015,9000,0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/troco-por-carro-rebaixado-1027994275,1027994275,"[{'Codigo': '811093-0', 'id': 'HONDA - CG 150 TITAN-ESD MIX/FLEX', 'Valor': 11168}, {'Codigo': '811117-0', 'id': 'HONDA - CG 125 FAN ESD', 'Valor': 9108}, {'Codigo': '811091-3', 'id': 'HONDA - CG 125 FAN ES', 'Valor': 9010}, {'Codigo': '811078-6', 'id': 'HONDA - CG 125 FAN / FAN KS / 125 i FAN', 'Valor': 8352}, {'Codigo': '811019-0', 'id': 'HONDA - CG 125 CARGO/ CARGO KS/125i CARGO', 'Valor': 8438}, {'Codigo': '811124-3', 'id': 'HONDA - CG 125 CARGO ESD', 'Valor': 9777}]",03/05,HONDA,10,,Santa Luzia
HONDA CG 125 TITAN-KS,125,2007,6500,0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/fan-doc-22-1027990459,1027990459,"[{'Codigo': '811070-0', 'id': 'HONDA - CG 150 TITAN-KS/ TITAN-JOB', 'Valor': 7035}, {'Codigo': '811078-6', 'id': 'HONDA - CG 125 FAN / FAN KS / 125 i FAN', 'Valor': 5636}]",03/05,HONDA,0,,Lagoa Santa
 ,200,2020,10000,0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/xre-300-2020-1027982865,1027982865,[],03/05,,15000,,Belo Horizonte
HONDA CG 150 FAN ESI/ 150 FAN ESI FLEX,150,2010,9000,8554,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/fan-150-esi-2010-1027981973,1027981973,"[{'Codigo': '811101-4', 'id': 'HONDA - CG 150 FAN ESi/ 150 FAN ESi FLEX', 'Valor': 8554}]",03/05,HONDA,62500,,Belo Horizonte
HONDA ,150,2007,7000,0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/vendo-ou-troco-1027958952,1027958952,"[{'Codigo': '811062-0', 'id': 'HONDA - XR 250 TORNADO', 'Valor': 10050}, {'Codigo': '811088-3', 'id': 'HONDA - XL 1000V VARADERO', 'Valor': 30713}, {'Codigo': '811063-8', 'id': 'HONDA - VTX 1800R/ 1800S/ 1800C 1795cc', 'Valor': 47537}, {'Codigo': '811083-2', 'id': 'HONDA - VT 750 SHADOW', 'Valor': 28688}, {'Codigo': '811074-3', 'id': 'HONDA - TRX 350 FOURTRAX  TM QUADRICICLO', 'Valor': 8093}, {'Codigo': '811075-1', 'id': 'HONDA - TRX 350 FOURTRAX  FM QUADRICICLO', 'Valor': 8605}, {'Codigo': '811085-9', 'id': 'HONDA - POP 100 97cc', 'Valor': 3543}, {'Codigo': '811081-6', 'id': 'HONDA - NXR 150 BROS KS', 'Valor': 6491}, {'Codigo': '811068-9', 'id': 'HONDA - NXR 150 BROS ESD', 'Valor': 8366}, {'Codigo': '811082-4', 'id': 'HONDA - NXR 150 BROS ES', 'Valor': 7907}, {'Codigo': '811033-6', 'id': 'HONDA - NX-4 FALCON 400', 'Valor': 13569}, {'Codigo': '811027-1', 'id': 'HONDA - GOLD WING 1500/ 1800', 'Valor': 62318}, {'Codigo': '811096-4', 'id': 'HONDA - CRF 250 X', 'Valor': 16250}, {'Codigo': '811087-5', 'id': 'HONDA - CRF 230 F', 'Valor': 9404}, {'Codigo': '811070-0', 'id': 'HONDA - CG 150 TITAN-KS/ TITAN-JOB', 'Valor': 7035}, {'Codigo': '811072-7', 'id': 'HONDA - CG 150 TITAN-ESD/ TITAN SPECIAL EDITION', 'Valor': 8031}, {'Codigo': '811071-9', 'id': 'HONDA - CG 150 TITAN-ES', 'Valor': 7563}, {'Codigo': '811077-8', 'id': 'HONDA - CG 150 SPORT', 'Valor': 7644}, {'Codigo': '811078-6', 'id': 'HONDA - CG 125 FAN / FAN KS / 125 i FAN', 'Valor': 5636}, {'Codigo': '811061-1', 'id': 'HONDA - CBX 250 TWISTER', 'Valor': 7742}, {'Codigo': '811069-7', 'id': 'HONDA - CBR 600 RR', 'Valor': 35144}, {'Codigo': '811073-5', 'id': 'HONDA - CBR 1000 RR Fireblade', 'Valor': 35179}, {'Codigo': '811086-7', 'id': 'HONDA - CB1300 SUPER FOUR', 'Valor': 37568}, {'Codigo': '811076-0', 'id': 'HONDA - CB 600F HORNET', 'Valor': 26640}, {'Codigo': '811084-0', 'id': 'HONDA - BIZ 125+', 'Valor': 8002}, {'Codigo': '811079-4', 'id': 'HONDA - BIZ 125 KS/ KS F.INJ./KS MIX F.INJECTION', 'Valor': 6870}, {'Codigo': '811080-8', 'id': 'HONDA - BIZ 125 ES/ ES F.INJ./ES MIX F.INJECTION', 'Valor': 7289}]",03/05,HONDA,0,,Belo Horizonte
HONDA CG 150 TITAN-EX MIX/FLEX,150,2013,7000,9943,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/2013-honda-cg-150-1027957756,1027957756,"[{'Codigo': '811100-6', 'id': 'HONDA - CG 150 TITAN-EX MIX/FLEX', 'Valor': 9943}]",03/05,HONDA,10000,,Belo Horizonte
HONDA CRF 230 F,250,2008,10000,10484,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/crf-230-1027930555,1027930555,"[{'Codigo': '811087-5', 'id': 'HONDA - CRF 230 F', 'Valor': 10484}]",03/05,HONDA,0,,Vespasiano
HONDA CB 300R/ 300R FLEX,300,2012,9000,10651,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/cb300r-1027926414,1027926414,"[{'Codigo': '811098-0', 'id': 'HONDA - CB 300R/ 300R FLEX', 'Valor': 10651}]",03/05,HONDA,63000,,Contagem
BULL KRC F5-LX 50,50,2015,3800,0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/bull-50-cc-4m-p-e-2015-1027925163,1027925163,[],03/05,BULL,12580,,Timóteo
HONDA BIZ 110I,100,2005,4800,0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/honda-biz-100cc-2005-top-d-1027917821,1027917821,"[{'Codigo': '811002-6', 'id': 'HONDA - C 100 BIZ-ES', 'Valor': 5919}, {'Codigo': '811065-4', 'id': 'HONDA - C 100 BIZ+', 'Valor': 5923}, {'Codigo': '811003-4', 'id': 'HONDA - C 100 BIZ/ 100 BIZ KS', 'Valor': 5070}]",03/05,HONDA,8250,,Timóteo
SUZUKI AN 125 BURGMAN,125,2008,3700,5441,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/suzuki-burgman-2008-1027891849,1027891849,"[{'Codigo': '825044-8', 'id': 'SUZUKI - AN 125 BURGMAN', 'Valor': 5441}]",03/05,SUZUKI,36000,,Belo Horizonte
HONDA BIZ 125 ES/ ES F.INJ./ES MIX F.INJECTION,125,2012,9000,9562,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/honda-biz-es-125-2012-c-manual-e-chave-reserva-1027884196,1027884196,"[{'Codigo': '811080-8', 'id': 'HONDA - BIZ 125 ES/ ES F.INJ./ES MIX F.INJECTION', 'Valor': 9562}]",03/05,HONDA,56400,,Belo Horizonte
HONDA CG 150 TITAN-ESD/ TITAN SPECIAL EDITION,150,2008,7600,8278,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/titan-esd-150-preta-1027871455,1027871455,"[{'Codigo': '811072-7', 'id': 'HONDA - CG 150 TITAN-ESD/ TITAN SPECIAL EDITION', 'Valor': 8278}]",03/05,HONDA,89000,,Coronel Fabriciano
YAMAHA DT 200,125,2012,2500,45350,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/mobilete-1027866396,1027866396,"[{'Codigo': '827081-3', 'id': 'YAMAHA - XT 1200 Z  SUPER TÉNÉRÉ/ DX', 'Valor': 45350}]",03/05,YAMAHA,2800,,Congonhas
FUN MOTORS ,50,2012,2500,0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/mobilete-1027866064,1027866064,[],03/05,FUN,2800,,Congonhas
DAFRA ,150,2008,6000,0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/dafra-kansas-150-customizada-1027865958,1027865958,"[{'Codigo': '861001-0', 'id': 'DAFRA - SUPER 100', 'Valor': 1734}, {'Codigo': '861002-9', 'id': 'DAFRA - SPEED 150', 'Valor': 2318}, {'Codigo': '861004-5', 'id': 'DAFRA - LASER 150', 'Valor': 3708}, {'Codigo': '861003-7', 'id': 'DAFRA - KANSAS 150', 'Valor': 3460}]",03/05,DAFRA,100000,,Ipatinga
YAMAHA TT-R 230,250,2010,10000,9069,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/ttr-230-1009351062,1009351062,"[{'Codigo': '827064-3', 'id': 'YAMAHA - TT-R 230', 'Valor': 9069}]",03/05,YAMAHA,0,,Contagem
HONDA POP 110I,125,2018,9000,8646,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/vendo-ou-troco-por-carro-financiado-com-parcelas-em-dias-pra-assumir-1027856166,1027856166,"[{'Codigo': '811132-4', 'id': 'HONDA - POP 110i', 'Valor': 8646}]",03/05,HONDA,29000,,Belo Horizonte
HONDA CBX 250 TWISTER,250,2004,7000,6513,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/twister-2004-1027816595,1027816595,"[{'Codigo': '811061-1', 'id': 'HONDA - CBX 250 TWISTER', 'Valor': 6513}]",03/05,HONDA,10056,,Belo Horizonte
HONDA CG 150 FAN ESDI/ 150 FAN ESDI FLEX,150,2011,8000,8800.0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/titan-150-mix-esd--doc-22-recibo-em-branco-1027809809,1027809809,"[{'Codigo': '811101-4', 'id': 'HONDA - CG 150 FAN ESi/ 150 FAN ESi FLEX', 'Valor': 8796}, {'Codigo': '811105-7', 'id': 'HONDA - CG 150 FAN ESDi/ 150 FAN ESDi FLEX', 'Valor': 8804}]",03/05,HONDA,88888885,,Belo Horizonte
HONDA CG 150 FAN ESI/ 150 FAN ESI FLEX,150,2010,8000,8554,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/titan-mix-2010-twister-2005-5500-1027803363,1027803363,"[{'Codigo': '811101-4', 'id': 'HONDA - CG 150 FAN ESi/ 150 FAN ESi FLEX', 'Valor': 8554}]",03/05,HONDA,100000,,Belo Horizonte
YAMAHA ,125,2014,7300,0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/moto-2013-2014-1027793830,1027793830,"[{'Codigo': '827037-6', 'id': 'YAMAHA - YZF R-1 1000', 'Valor': 49917}, {'Codigo': '827052-0', 'id': 'YAMAHA - YS 250 FAZER/ FAZER L. EDITION /BLUEFLEX', 'Valor': 13548}, {'Codigo': '827088-0', 'id': 'YAMAHA - YS 150 FAZER SED/ FLEX', 'Valor': 9062}, {'Codigo': '827087-2', 'id': 'YAMAHA - YS 150 FAZER ED/FLEX', 'Valor': 8954}, {'Codigo': '827085-6', 'id': 'YAMAHA - YBR 125 FACTOR PRO K', 'Valor': 4079}, {'Codigo': '827086-4', 'id': 'YAMAHA - YBR 125 FACTOR PRO E', 'Valor': 3943}, {'Codigo': '827072-4', 'id': 'YAMAHA - YBR 125 FACTOR K/ FACTOR K1', 'Valor': 6837}, {'Codigo': '827074-0', 'id': 'YAMAHA - YBR 125 FACTOR ED/FACTOR EDITION', 'Valor': 8013}, {'Codigo': '827073-2', 'id': 'YAMAHA - YBR 125 FACTOR E', 'Valor': 7224}, {'Codigo': '827075-9', 'id': 'YAMAHA - XVS 950 MIDNIGHT STAR', 'Valor': 40202}, {'Codigo': '827080-5', 'id': 'YAMAHA - XTZ 250 TENERE/TENERE BLUEFLEX', 'Valor': 16683}, {'Codigo': '827059-7', 'id': 'YAMAHA - XTZ 250 LANDER 249cc/LANDER BLUEFLEX/ABS', 'Valor': 15550}, {'Codigo': '827093-7', 'id': 'YAMAHA - XTZ 150  CROSSER ED /FLEX', 'Valor': 9833}, {'Codigo': '827092-9', 'id': 'YAMAHA - XTZ 150  CROSSER E/FLEX', 'Valor': 10135}, {'Codigo': '827065-1', 'id': 'YAMAHA - XTZ 125 XE', 'Valor': 9802}, {'Codigo': '827046-5', 'id': 'YAMAHA - XTZ 125 K', 'Valor': 8194}, {'Codigo': '827047-3', 'id': 'YAMAHA - XTZ 125 E', 'Valor': 8978}, {'Codigo': '827083-0', 'id': 'YAMAHA - XT 660Z TÉNÉRÉ', 'Valor': 36245}, {'Codigo': '827050-3', 'id': 'YAMAHA - XT 660 R', 'Valor': 38891}, {'Codigo': '827081-3', 'id': 'YAMAHA - XT 1200 Z  SUPER TÉNÉRÉ/ DX', 'Valor': 50356}, {'Codigo': '827076-7', 'id': 'YAMAHA - XJ6 N/ABS', 'Valor': 36171}, {'Codigo': '827077-5', 'id': 'YAMAHA - XJ6 F', 'Valor': 34525}, {'Codigo': '827090-2', 'id': 'YAMAHA - V-MAX 1700', 'Valor': 119567}, {'Codigo': '827064-3', 'id': 'YAMAHA - TT-R 230', 'Valor': 10815}, {'Codigo': '827089-9', 'id': 'YAMAHA - TMAX 530', 'Valor': 44069}, {'Codigo': '827078-3', 'id': 'YAMAHA - T115 CRYPTON K', 'Valor': 5336}, {'Codigo': '827084-8', 'id': 'YAMAHA - T115 CRYPTON ED PENELOPE', 'Valor': 7156}, {'Codigo': '827079-1', 'id': 'YAMAHA - T115 CRYPTON ED', 'Valor': 7143}]",03/05,YAMAHA,24000,,Cachoeira da Prata
HONDA CG 150 FAN ESDI/ 150 FAN ESDI FLEX,150,2014,10000,10146,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/fan-150-troco-por-falcon-1027783695,1027783695,"[{'Codigo': '811105-7', 'id': 'HONDA - CG 150 FAN ESDi/ 150 FAN ESDi FLEX', 'Valor': 10146}]",02/05,HONDA,10,,Ribeirão das Neves
HONDA CG 150 FAN ESI/ 150 FAN ESI FLEX,150,2013,8900,9820.5,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/vendo-ou-troco-honda-fan-esi-150-1027778070,1027778070,"[{'Codigo': '811101-4', 'id': 'HONDA - CG 150 FAN ESi/ 150 FAN ESi FLEX', 'Valor': 9771}, {'Codigo': '811105-7', 'id': 'HONDA - CG 150 FAN ESDi/ 150 FAN ESDi FLEX', 'Valor': 9870}]",02/05,HONDA,50,,Belo Horizonte
YAMAHA XTZ 250 LANDER 249CC/LANDER BLUEFLEX,250,2007,5600,10022,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/lander-pra-trilha-2007-1027777150,1027777150,"[{'Codigo': '827059-7', 'id': 'YAMAHA - XTZ 250 LANDER 249cc/LANDER BLUEFLEX/ABS', 'Valor': 10022}]",02/05,YAMAHA,0,,Itabira
YAMAHA FAZER 600/ FZ6 S,250,2009,7000,26696,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/moto-1027776240,1027776240,"[{'Codigo': '827051-1', 'id': 'YAMAHA - FAZER 600/ FZ6 S', 'Valor': 26696}]",02/05,YAMAHA,50,,Contagem
HONDA CB 300R/ 300R FLEX,300,2011,8900,9795,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/cb-300-1027775214,1027775214,"[{'Codigo': '811098-0', 'id': 'HONDA - CB 300R/ 300R FLEX', 'Valor': 9795}]",02/05,HONDA,51000,,Betim
HONDA CG 150 FAN ESDI/ 150 FAN ESDI FLEX,150,2011,9000,8800.0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/honda-cg-fan-esd-150-2011-moto-top-1027774231,1027774231,"[{'Codigo': '811101-4', 'id': 'HONDA - CG 150 FAN ESi/ 150 FAN ESi FLEX', 'Valor': 8796}, {'Codigo': '811105-7', 'id': 'HONDA - CG 150 FAN ESDi/ 150 FAN ESDi FLEX', 'Valor': 8804}]",02/05,HONDA,70000,,Betim
HONDA CG 150 TITAN-EX MIX/FLEX,150,2010,8900,8439,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/moto-1027747009,1027747009,"[{'Codigo': '811100-6', 'id': 'HONDA - CG 150 TITAN-EX MIX/FLEX', 'Valor': 8439}]",02/05,HONDA,60000,,Ipatinga
HONDA CG 125 FAN / FAN KS / 125 I FAN,125,2008,5500,5796,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/vendo-cg-125-muito-conservada-1027744168,1027744168,"[{'Codigo': '811078-6', 'id': 'HONDA - CG 125 FAN / FAN KS / 125 i FAN', 'Valor': 5796}]",02/05,HONDA,55000,,Belo Horizonte
HONDA CBX 250 TWISTER,250,2006,7900,7194,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/vendo-segundo-dono-1027737831,1027737831,"[{'Codigo': '811061-1', 'id': 'HONDA - CBX 250 TWISTER', 'Valor': 7194}]",02/05,HONDA,100000,,Esmeraldas
DAFRA ZIG 50,50,2014,4300,3302,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/zig-50cc-2014-1027725505,1027725505,"[{'Codigo': '861013-4', 'id': 'DAFRA - ZIG 50', 'Valor': 3302}]",02/05,DAFRA,31000,,Sete Lagoas
HONDA CG 125 FAN ES,125,2013,7900,8035,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/cg-titan-es-2013-partida-eletrica-excelente-estado-de-conservacao-1027720142,1027720142,"[{'Codigo': '811091-3', 'id': 'HONDA - CG 125 FAN ES', 'Valor': 8035}]",02/05,HONDA,67000,,Belo Horizonte
HONDA CG 125 TITAN,125,2005,4500,0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/moto-125-1027718249,1027718249,"[{'Codigo': '811070-0', 'id': 'HONDA - CG 150 TITAN-KS/ TITAN-JOB', 'Valor': 6668}, {'Codigo': '811072-7', 'id': 'HONDA - CG 150 TITAN-ESD/ TITAN SPECIAL EDITION', 'Valor': 7233}, {'Codigo': '811071-9', 'id': 'HONDA - CG 150 TITAN-ES', 'Valor': 6698}, {'Codigo': '811078-6', 'id': 'HONDA - CG 125 FAN / FAN KS / 125 i FAN', 'Valor': 5222}]",02/05,HONDA,88888888,,São Joaquim de Bicas
HONDA XR 250 TORNADO,250,2006,10000,9577,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/xr-250-tornado-de-trilha-1027718038,1027718038,"[{'Codigo': '811062-0', 'id': 'HONDA - XR 250 TORNADO', 'Valor': 9577}]",02/05,HONDA,10000,,Belo Horizonte
HONDA CB TWISTER/FLEXONE 250CC,250,2007,6500,0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/vendo-ou-troco-twister-2007-1027662251,1027662251,"[{'Codigo': '811061-1', 'id': 'HONDA - CBX 250 TWISTER', 'Valor': 7742}, {'Codigo': '811069-7', 'id': 'HONDA - CBR 600 RR', 'Valor': 35144}, {'Codigo': '811073-5', 'id': 'HONDA - CBR 1000 RR Fireblade', 'Valor': 35179}, {'Codigo': '811086-7', 'id': 'HONDA - CB1300 SUPER FOUR', 'Valor': 37568}, {'Codigo': '811076-0', 'id': 'HONDA - CB 600F HORNET', 'Valor': 26640}]",02/05,HONDA,81079,,Contagem
HONDA LEAD 110,100,2010,6500,6955,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/moto-lead-2010-1027657724,1027657724,"[{'Codigo': '811099-9', 'id': 'HONDA - LEAD 110', 'Valor': 6955}]",02/05,HONDA,71000,,Contagem
YAMAHA YBR 125 FACTOR K/ FACTOR K1,125,2014,8500,6837,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/vendo-factor-2014-1027636513,1027636513,"[{'Codigo': '827072-4', 'id': 'YAMAHA - YBR 125 FACTOR K/ FACTOR K1', 'Valor': 6837}]",02/05,YAMAHA,70000,,Santa Luzia
HONDA CG 150 TITAN-EX MIX/FLEX,150,2012,6000,9169,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/2012-honda-cg-150-1027634180,1027634180,"[{'Codigo': '811100-6', 'id': 'HONDA - CG 150 TITAN-EX MIX/FLEX', 'Valor': 9169}]",02/05,HONDA,10000,,Belo Horizonte
HONDA CG 125 FAN ESD,125,2015,7800,9108,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/fan-2014-15-1027633566,1027633566,"[{'Codigo': '811117-0', 'id': 'HONDA - CG 125 FAN ESD', 'Valor': 9108}]",02/05,HONDA,70000,,Belo Horizonte
YAMAHA XTZ 125 K,125,2013,9500,7888.0,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/xtz-125-2013-1027623067,1027623067,"[{'Codigo': '827066-0', 'id': 'YAMAHA - XTZ 125 XK', 'Valor': 7907}, {'Codigo': '827046-5', 'id': 'YAMAHA - XTZ 125 K', 'Valor': 7869}]",02/05,YAMAHA,76000,,Belo Horizonte
YAMAHA YBR 125 ED,125,2008,4800,5329,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/moto-ybr-125-1027611150,1027611150,"[{'Codigo': '827045-7', 'id': 'YAMAHA - YBR 125 ED', 'Valor': 5329}]",02/05,YAMAHA,0,,Pedro Leopoldo
HONDA CG 150 TITAN-KS MIX,150,2008,8500,7234,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/vendo-moto-cg150-2008-1027604255,1027604255,"[{'Codigo': '811070-0', 'id': 'HONDA - CG 150 TITAN-KS/ TITAN-JOB', 'Valor': 7234}]",02/05,HONDA,115267,,Ribeirão das Neves
HONDA CG 150 FAN ESDI/ 150 FAN ESDI FLEX,150,2014,9500,10146,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/cg-fan-2014-aceito-trocas-1027586205,1027586205,"[{'Codigo': '811105-7', 'id': 'HONDA - CG 150 FAN ESDi/ 150 FAN ESDi FLEX', 'Valor': 10146}]",02/05,HONDA,202000,,Santa Luzia
YAMAHA XTZ 250 LANDER 249CC/LANDER BLUEFLEX,250,2007,5200,10022,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/xtz-lander-250-2007-para-trilha-1027579539,1027579539,"[{'Codigo': '827059-7', 'id': 'YAMAHA - XTZ 250 LANDER 249cc/LANDER BLUEFLEX/ABS', 'Valor': 10022}]",02/05,YAMAHA,0,,Ouro Preto
HONDA CRF 230 F,250,2007,9350,9404,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/crf-230-2007-2007-1027553229,1027553229,"[{'Codigo': '811087-5', 'id': 'HONDA - CRF 230 F', 'Valor': 9404}]",02/05,HONDA,1000,,Belo Horizonte
YAMAHA XT 225,250,2005,7500,6481,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/xt-225-2005-1027544501,1027544501,"[{'Codigo': '827027-9', 'id': 'YAMAHA - XT 225', 'Valor': 6481}]",02/05,YAMAHA,46000,,Belo Horizonte
YAMAHA NEO AUTOMATIC 125CC,125,2018,9200,9773,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/yamaha-neo-vermelha-7mil-km-1027538773,1027538773,"[{'Codigo': '827106-2', 'id': 'YAMAHA - NEO AUTOMATIC 125cc', 'Valor': 9773}]",02/05,YAMAHA,7194,,Belo Horizonte
SHINERAY XY 150-GY/EXPLORER,150,2012,3500,3303,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/shineray-explorer-150cc-1027507564,1027507564,"[{'Codigo': '850009-6', 'id': 'SHINERAY - XY 150-GY/EXPLORER', 'Valor': 3303}]",02/05,SHINERAY,14000,,Ribeirão das Neves
HONDA CG 125 FAN / FAN KS / 125 I FAN,125,2013,7700,7152,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/moto-fan-125-2013-1027502775,1027502775,"[{'Codigo': '811078-6', 'id': 'HONDA - CG 125 FAN / FAN KS / 125 i FAN', 'Valor': 7152}]",02/05,HONDA,0,,Belo Horizonte
KAWASAKI Z 750,750,2011,2800,32391,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/eixo-do-vilabrequim-da-kawazaki-z750-1027501481,1027501481,"[{'Codigo': '817041-0', 'id': 'KAWASAKI - Z 750', 'Valor': 32391}]",02/05,KAWASAKI,5000,,Belo Horizonte
KASINSKI COMET GT-R 250CC,250,2011,7000,9506,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/kasinski-comet-gtr-250-1027501402,1027501402,"[{'Codigo': '816023-6', 'id': 'KASINSKI - COMET GT-R 250cc', 'Valor': 9506}]",02/05,KASINSKI,37000,,Jaboticatubas
HONDA CG 125 FAN / FAN KS / 125 I FAN,125,2012,7000,6957,https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/motos/moro-1027494426,1027494426,"[{'Codigo': '811078-6', 'id': 'HONDA - CG 125 FAN / FAN KS / 125 i FAN', 'Valor': 6957}]",02/05,HONDA,28000,,Belo Horizonte
